run,generation,evaluations,best_fitness
3,41,84000,87836
3,42,86000,87910
3,43,88000,87944
3,44,90000,87977
3,45,92000,88021
3,46,94000,88054
3,47,96000,88070
3,48,98000,88108
3,49,100000,88144
4,0,2000,72883
4,1,4000,76484
4,2,6000,78162
4,3,8000,79670
4,4,10000,80561
4,5,12000,82241
4,6,14000,82241
4,7,16000,82787
4,8,18000,83238
4,9,20000,83594
4,10,22000,83827
4,11,24000,84184
4,12,26000,84357
4,13,28000,84491
4,14,30000,84703
4,15,32000,84975
4,16,34000,84983
4,17,36000,85187
4,18,38000,85594
4,19,40000,85623
4,20,42000,85709
4,21,44000,85937
4,22,46000,86006
4,23,48000,86145
4,24,50000,86254
4,25,52000,86457
4,26,54000,86469
4,27,56000,86613
4,28,58000,86666
4,29,60000,86930
4,30,62000,87001
4,31,64000,87055
4,32,66000,87125
4,33,68000,87192
4,34,70000,87224
4,35,72000,87244
4,36,74000,87274
4,37,76000,87325
4,38,78000,87387
4,39,80000,87418
4,40,82000,87507
4,41,84000,87537
4,42,86000,87607
4,43,88000,87621
4,44,90000,87657
4,45,92000,87726
4,46,94000,87760
4,47,96000,87797
4,48,98000,87800
4,49,100000,87827
5,0,2000,73109
5,1,4000,77119
5,2,6000,78337
5,3,8000,79211
5,4,10000,80312
5,5,12000,81469
5,6,14000,82369
5,7,16000,83115
5,8,18000,83524
5,9,20000,84042
5,10,22000,84149
5,11,24000,84748
5,12,26000,84992
5,13,28000,85170
5,14,30000,85774
5,15,32000,85789
5,16,34000,85901
5,17,36000,86113
5,18,38000,86172
5,19,40000,86325
5,20,42000,86354
5,21,44000,86381
5,22,46000,86497
5,23,48000,86609
5,24,50000,86685
5,25,52000,86783
5,26,54000,86972
5,27,56000,87073
5,28,58000,87108
5,29,60000,87158
5,30,62000,87226
5,31,64000,87308
5,32,66000,87419
5,33,68000,87451
5,34,70000,87496
5,35,72000,87536
5,36,74000,87616
5,37,76000,87628
5,38,78000,87690
5,39,80000,87703
5,40,82000,87758
5,41,84000,87758
5,42,86000,87777
5,43,88000,87872
5,44,90000,87881
5,45,92000,87953
5,46,94000,87985
5,47,96000,88008
5,48,98000,88018
5,49,100000,88050
6,0,2000,72983
6,1,4000,76119
6,2,6000,78327
6,3,8000,79319
6,4,10000,79802
6,5,12000,81352
6,6,14000,81689
6,7,16000,82552
6,8,18000,82821
6,9,20000,83679
6,10,22000,83725
6,11,24000,84475
6,12,26000,84786
6,13,28000,85082
6,14,30000,85341
6,15,32000,85356
6,16,34000,85485
6,17,36000,85797
6,18,38000,85809
6,19,40000,85864
6,20,42000,86045
6,21,44000,86159
6,22,46000,86385
6,23,48000,86584
6,24,50000,86624
6,25,52000,86733
6,26,54000,86885
6,27,56000,86898
6,28,58000,87061
6,29,60000,87092
6,30,62000,87257
6,31,64000,87257
6,32,66000,87304
6,33,68000,87321
6,34,70000,87417
6,35,72000,87451
6,36,74000,87521
6,37,76000,87614
6,38,78000,87622
6,39,80000,87644
6,40,82000,87665
6,41,84000,87685
6,42,86000,87685
6,43,88000,87706
6,44,90000,87734
6,45,92000,87766
6,46,94000,87814
6,47,96000,87827
6,48,98000,87871
6,49,100000,87901
7,0,2000,73514
7,1,4000,77089
7,2,6000,78858
7,3,8000,79347
7,4,10000,80338
7,5,12000,81213
7,6,14000,81980
7,7,16000,82912
7,8,18000,83581
7,9,20000,84043
7,10,22000,84518
7,11,24000,84649
7,12,26000,84965
7,13,28000,85201
7,14,30000,85662
7,15,32000,85760
7,16,34000,85866
7,17,36000,86021
7,18,38000,86125
7,19,40000,86642
7,20,42000,86778
7,21,44000,86872
7,22,46000,86954
7,23,48000,87007
7,24,50000,87062
7,25,52000,87082
7,26,54000,87182
7,27,56000,87416
7,28,58000,87544
7,29,60000,87544
7,30,62000,87592
7,31,64000,87594
7,32,66000,87641
7,33,68000,87715
7,34,70000,87764
7,35,72000,87816
7,36,74000,87859
7,37,76000,87895
7,38,78000,87959
7,39,80000,87968
7,40,82000,88012
7,41,84000,88040
7,42,86000,88044
7,43,88000,88108
7,44,90000,88108
7,45,92000,88154
7,46,94000,88170
7,47,96000,88183
7,48,98000,88231
7,49,100000,88231
8,0,2000,73728
8,1,4000,75815
8,2,6000,78161
8,3,8000,79079
8,4,10000,80938
8,5,12000,82136
8,6,14000,82567
8,7,16000,83579
8,8,18000,83583
8,9,20000,83897
8,10,22000,83969
8,11,24000,84211
8,12,26000,84537
8,13,28000,84664
8,14,30000,84919
8,15,32000,85137
8,16,34000,85219
8,17,36000,85477
8,18,38000,85529
8,19,40000,85709
8,20,42000,85868
8,21,44000,86040
8,22,46000,86050
8,23,48000,86085
8,24,50000,86322
8,25,52000,86522
8,26,54000,86618
8,27,56000,86712
8,28,58000,86731
8,29,60000,86774
8,30,62000,86959
8,31,64000,86959
8,32,66000,87013
8,33,68000,87054
8,34,70000,87151
8,35,72000,87178
8,36,74000,87252
8,37,76000,87370
8,38,78000,87427
8,39,80000,87478
8,40,82000,87487
8,41,84000,87552
8,42,86000,87577
8,43,88000,87590
8,44,90000,87635
8,45,92000,87643
8,46,94000,87664
8,47,96000,87742
8,48,98000,87749
8,49,100000,87808
9,0,2000,73007
9,1,4000,76232
9,2,6000,77840
9,3,8000,78889
9,4,10000,80738
9,5,12000,81932
9,6,14000,82220
9,7,16000,82611
9,8,18000,83129
9,9,20000,83420
9,10,22000,83816
9,11,24000,84216
9,12,26000,84530
9,13,28000,84819
9,14,30000,85299
9,15,32000,85483
9,16,34000,85562
9,17,36000,85779
9,18,38000,85994
9,19,40000,86020
9,20,42000,86177
9,21,44000,86232
9,22,46000,86327
9,23,48000,86392
9,24,50000,86596
9,25,52000,86610
9,26,54000,86742
9,27,56000,86959
9,28,58000,87074
9,29,60000,87098
9,30,62000,87134
9,31,64000,87225
9,32,66000,87273
9,33,68000,87316
9,34,70000,87404
9,35,72000,87436
9,36,74000,87462
9,37,76000,87516
9,38,78000,87550
9,39,80000,87586
9,40,82000,87632
9,41,84000,87708
9,42,86000,87732
9,43,88000,87794
9,44,90000,87812
9,45,92000,87842
9,46,94000,87854
9,47,96000,87871
9,48,98000,87910
9,49,100000,87954
10,0,2000,73144
10,1,4000,76161
10,2,6000,78091
10,3,8000,79656
10,4,10000,80267
10,5,12000,81315
10,6,14000,82652
10,7,16000,82652
10,8,18000,83380
10,9,20000,83997
10,10,22000,84206
10,11,24000,84811
10,12,26000,85009
10,13,28000,85225
10,14,30000,85372
10,15,32000,85682
10,16,34000,85695
10,17,36000,85793
10,18,38000,85971
10,19,40000,86078
10,20,42000,86286
10,21,44000,86520
10,22,46000,86636
10,23,48000,86815
10,24,50000,86892
10,25,52000,86913
10,26,54000,87011
10,27,56000,87078
10,28,58000,87193
10,29,60000,87379
10,30,62000,87457
10,31,64000,87509
10,32,66000,87528
10,33,68000,87591
10,34,70000,87609
10,35,72000,87641
10,36,74000,87719
10,37,76000,87728
10,38,78000,87774
10,39,80000,87777
10,40,82000,87795
10,41,84000,87823
10,42,86000,87857
10,43,88000,87904
10,44,90000,87905
10,45,92000,87950
10,46,94000,87970
10,47,96000,88006
10,48,98000,88032
10,49,100000,88066
11,0,2000,73652
11,1,4000,77796
11,2,6000,79045
11,3,8000,80244
11,4,10000,81470
11,5,12000,81996
11,6,14000,82815
11,7,16000,83364
11,8,18000,84085
11,9,20000,84168
11,10,22000,84490
11,11,24000,84709
11,12,26000,84870
11,13,28000,85311
11,14,30000,85411
11,15,32000,85629
11,16,34000,85704
11,17,36000,86113
11,18,38000,86218
11,19,40000,86284
11,20,42000,86507
11,21,44000,86611
11,22,46000,86689
11,23,48000,86766
11,24,50000,86826
11,25,52000,86907
11,26,54000,86956
11,27,56000,87045
11,28,58000,87179
11,29,60000,87243
11,30,62000,87288
11,31,64000,87363
11,32,66000,87495
11,33,68000,87517
11,34,70000,87554
11,35,72000,87584
11,36,74000,87619
11,37,76000,87645
11,38,78000,87684
11,39,80000,87717
11,40,82000,87768
11,41,84000,87818
11,42,86000,87835
11,43,88000,87837
11,44,90000,87887
11,45,92000,87903
11,46,94000,87933
11,47,96000,87949
11,48,98000,87965
11,49,100000,87997
12,0,2000,73027
12,1,4000,76033
12,2,6000,77926
12,3,8000,79302
12,4,10000,81270
12,5,12000,82405
12,6,14000,82555
12,7,16000,83099
12,8,18000,83356
12,9,20000,83694
12,10,22000,84015
12,11,24000,84538
12,12,26000,84615
12,13,28000,84923
12,14,30000,85043
12,15,32000,85209
12,16,34000,85548
12,17,36000,85689
12,18,38000,85917
12,19,40000,86123
12,20,42000,86129
12,21,44000,86393
12,22,46000,86606
12,23,48000,86612
12,24,50000,86628
12,25,52000,86809
12,26,54000,86811
12,27,56000,86875
12,28,58000,87065
12,29,60000,87065
12,30,62000,87203
12,31,64000,87356
12,32,66000,87448
12,33,68000,87455
12,34,70000,87593
12,35,72000,87669
12,36,74000,87757
12,37,76000,87785
12,38,78000,87835
12,39,80000,87845
12,40,82000,87880
12,41,84000,87921
12,42,86000,87972
12,43,88000,87995
12,44,90000,88028
12,45,92000,88072
12,46,94000,88092
12,47,96000,88122
12,48,98000,88136
12,49,100000,88144
13,0,2000,73391
13,1,4000,76667
13,2,6000,77981
13,3,8000,79697
13,4,10000,81040
13,5,12000,81576
13,6,14000,82276
13,7,16000,82761
13,8,18000,82983
13,9,20000,83601
13,10,22000,84071
13,11,24000,84450
13,12,26000,84450
13,13,28000,84880
13,14,30000,84955
13,15,32000,85038
13,16,34000,85221
13,17,36000,85339
13,18,38000,85433
13,19,40000,85487
13,20,42000,85663
13,21,44000,85812
13,22,46000,86025
13,23,48000,86066
13,24,50000,86135
13,25,52000,86280
13,26,54000,86333
13,27,56000,86413
13,28,58000,86597
13,29,60000,86703
13,30,62000,86889
13,31,64000,86889
13,32,66000,86931
13,33,68000,86963
13,34,70000,87027
13,35,72000,87056
13,36,74000,87092
13,37,76000,87120
13,38,78000,87224
13,39,80000,87224
13,40,82000,87281
13,41,84000,87320
13,42,86000,87365
13,43,88000,87451
13,44,90000,87484
13,45,92000,87550
13,46,94000,87554
13,47,96000,87585
13,48,98000,87610
13,49,100000,87651
14,0,2000,73350
14,1,4000,76453
14,2,6000,77581
14,3,8000,79727
14,4,10000,79817
14,5,12000,80972
14,6,14000,82053
14,7,16000,82649
14,8,18000,83278
14,9,20000,83810
14,10,22000,84079
14,11,24000,84401
14,12,26000,84680
14,13,28000,85029
14,14,30000,85109
14,15,32000,85393
14,16,34000,85695
14,17,36000,85878
14,18,38000,85878
14,19,40000,85937
14,20,42000,86085
14,21,44000,86180
14,22,46000,86242
14,23,48000,86337
14,24,50000,86508
14,25,52000,86567
14,26,54000,86571
14,27,56000,86693
14,28,58000,86809
14,29,60000,86810
14,30,62000,86843
14,31,64000,86879
14,32,66000,86959
14,33,68000,87125
14,34,70000,87128
14,35,72000,87247
14,36,74000,87273
14,37,76000,87340
14,38,78000,87428
14,39,80000,87490
14,40,82000,87520
14,41,84000,87569
14,42,86000,87585
14,43,88000,87614
14,44,90000,87625
14,45,92000,87648
14,46,94000,87655
14,47,96000,87712
14,48,98000,87731
14,49,100000,87802
15,0,2000,73481
15,1,4000,76366
15,2,6000,78823
15,3,8000,80114
15,4,10000,80624
15,5,12000,81361
15,6,14000,82046
15,7,16000,83079
15,8,18000,83640
15,9,20000,83818
15,10,22000,84078
15,11,24000,84498
15,12,26000,84871
15,13,28000,84959
15,14,30000,85045
15,15,32000,85356
15,16,34000,85453
15,17,36000,85659
15,18,38000,85948
15,19,40000,85987
15,20,42000,86244
15,21,44000,86677
15,22,46000,86748
15,23,48000,86797
15,24,50000,86940
15,25,52000,86940
15,26,54000,86984
15,27,56000,87077
15,28,58000,87110
15,29,60000,87212
15,30,62000,87257
15,31,64000,87315
15,32,66000,87447
15,33,68000,87530
15,34,70000,87532
15,35,72000,87591
15,36,74000,87636
15,37,76000,87755
15,38,78000,87826
15,39,80000,87847
15,40,82000,87863
15,41,84000,87894
15,42,86000,87941
15,43,88000,87947
15,44,90000,88027
15,45,92000,88032
15,46,94000,88076
15,47,96000,88077
15,48,98000,88134
15,49,100000,88148
