run,generation,evaluations,best_fitness
1,151,22800000,1997483
1,152,22950000,1997483
1,153,23100000,1997489
1,154,23250000,1997489
1,155,23400000,1997489
1,156,23550000,1997489
1,157,23700000,1997489
1,158,23850000,1997489
1,159,24000000,1997489
1,160,24150000,1997489
1,161,24300000,1997489
1,162,24450000,1997489
1,163,24600000,1997489
1,164,24750000,1997489
1,165,24900000,1997489
1,166,25050000,1997489
1,167,25200000,1997491
1,168,25350000,1997491
1,169,25500000,1997491
1,170,25650000,1997491
1,171,25800000,1997491
1,172,25950000,1997491
1,173,26100000,1997491
1,174,26250000,1997491
1,175,26400000,1997491
1,176,26550000,1997491
1,177,26700000,1997491
1,178,26850000,1997491
1,179,27000000,1997491
1,180,27150000,1997491
1,181,27300000,1997491
1,182,27450000,1997491
1,183,27600000,1997491
1,184,27750000,1997491
1,185,27900000,1997491
1,186,28050000,1997491
1,187,28200000,1997491
1,188,28350000,1997491
1,189,28500000,1997491
1,190,28650000,1997491
1,191,28800000,1997491
1,192,28950000,1997491
1,193,29100000,1997491
1,194,29250000,1997491
1,195,29400000,1997491
1,196,29550000,1997491
1,197,29700000,1997491
1,198,29850000,1997491
1,199,30000000,1997491
2,0,150000,999829
2,1,300000,1156502
2,2,450000,1302695
2,3,600000,1445646
2,4,750000,1573325
2,5,900000,1662085
2,6,1050000,1734060
2,7,1200000,1796791
2,8,1350000,1835811
2,9,1500000,1865991
2,10,1650000,1887224
2,11,1800000,1906602
2,12,1950000,1921463
2,13,2100000,1927494
2,14,2250000,1934262
2,15,2400000,1940869
2,16,2550000,1946683
2,17,2700000,1950453
2,18,2850000,1954430
2,19,3000000,1958985
2,20,3150000,1963080
2,21,3300000,1963080
2,22,3450000,1965081
2,23,3600000,1966753
2,24,3750000,1969302
2,25,3900000,1970964
2,26,4050000,1971118
2,27,4200000,1973283
2,28,4350000,1974652
2,29,4500000,1975153
2,30,4650000,1977028
2,31,4800000,1977651
2,32,4950000,1979629
2,33,5100000,1979702
2,34,5250000,1980717
2,35,5400000,1981477
2,36,5550000,1982702
2,37,5700000,1983237
2,38,5850000,1984115
2,39,6000000,1984674
2,40,6150000,1985393
2,41,6300000,1986272
2,42,6450000,1986494
2,43,6600000,1986762
2,44,6750000,1987712
2,45,6900000,1987712
2,46,7050000,1987957
2,47,7200000,1988276
2,48,7350000,1988741
2,49,7500000,1989228
2,50,7650000,1989544
2,51,7800000,1990050
2,52,7950000,1990400
2,53,8100000,1990911
2,54,8250000,1991040
2,55,8400000,1991285
2,56,8550000,1991918
2,57,8700000,1992123
2,58,8850000,1992471
2,59,9000000,1992792
2,60,9150000,1993120
2,61,9300000,1993390
2,62,9450000,1993865
2,63,9600000,1994351
2,64,9750000,1994470
2,65,9900000,1994703
2,66,10050000,1995071
2,67,10200000,1995283
2,68,10350000,1995406
2,69,10500000,1995587
2,70,10650000,1995680
2,71,10800000,1995808
2,72,10950000,1995896
2,73,11100000,1996111
2,74,11250000,1996185
2,75,11400000,1996255
2,76,11550000,1996338
2,77,11700000,1996418
2,78,11850000,1996509
2,79,12000000,1996608
2,80,12150000,1996665
2,81,12300000,1996745
2,82,12450000,1996823
2,83,12600000,1996869
2,84,12750000,1996950
2,85,12900000,1997026
2,86,13050000,1997103
2,87,13200000,1997140
2,88,13350000,1997190
2,89,13500000,1997206
2,90,13650000,1997277
2,91,13800000,1997347
2,92,13950000,1997363
2,93,14100000,1997415
2,94,14250000,1997467
2,95,14400000,1997531
2,96,14550000,1997559
2,97,14700000,1997592
2,98,14850000,1997648
2,99,15000000,1997663
2,100,15150000,1997680
2,101,15300000,1997689
2,102,15450000,1997709
2,103,15600000,1997733
2,104,15750000,1997733
2,105,15900000,1997751
2,106,16050000,1997765
2,107,16200000,1997775
2,108,16350000,1997789
2,109,16500000,1997792
2,110,16650000,1997804
2,111,16800000,1997819
2,112,16950000,1997836
2,113,17100000,1997839
2,114,17250000,1997863
2,115,17400000,1997883
2,116,17550000,1997883
2,117,17700000,1997889
2,118,17850000,1997893
2,119,18000000,1997899
2,120,18150000,1997899
2,121,18300000,1997899
2,122,18450000,1997903
2,123,18600000,1997905
2,124,18750000,1997907
2,125,18900000,1997911
2,126,19050000,1997911
2,127,19200000,1997913
2,128,19350000,1997913
2,129,19500000,1997913
2,130,19650000,1997913
2,131,19800000,1997913
2,132,19950000,1997913
2,133,20100000,1997917
2,134,20250000,1997917
2,135,20400000,1997917
2,136,20550000,1997917
2,137,20700000,1997917
2,138,20850000,1997917
2,139,21000000,1997917
2,140,21150000,1997917
2,141,21300000,1997917
2,142,21450000,1997917
2,143,21600000,1997917
2,144,21750000,1997917
2,145,21900000,1997917
2,146,22050000,1997917
2,147,22200000,1997917
2,148,22350000,1997917
2,149,22500000,1997917
2,150,22650000,1997917
2,151,22800000,1997917
2,152,22950000,1997917
2,153,23100000,1997917
2,154,23250000,1997917
2,155,23400000,1997917
2,156,23550000,1997917
2,157,23700000,1997917
2,158,23850000,1997917
2,159,24000000,1997917
2,160,24150000,1997917
2,161,24300000,1997917
2,162,24450000,1997917
2,163,24600000,1997917
2,164,24750000,1997917
2,165,24900000,1997917
2,166,25050000,1997917
2,167,25200000,1997917
2,168,25350000,1997917
2,169,25500000,1997917
2,170,25650000,1997917
2,171,25800000,1997917
2,172,25950000,1997917
2,173,26100000,1997917
2,174,26250000,1997917
2,175,26400000,1997917
2,176,26550000,1997917
2,177,26700000,1997917
2,178,26850000,1997917
2,179,27000000,1997917
2,180,27150000,1997917
2,181,27300000,1997917
2,182,27450000,1997917
2,183,27600000,1997917
2,184,27750000,1997917
2,185,27900000,1997917
2,186,28050000,1997917
2,187,28200000,1997917
2,188,28350000,1997917
2,189,28500000,1997917
2,190,28650000,1997917
2,191,28800000,1997917
2,192,28950000,1997917
2,193,29100000,1997917
2,194,29250000,1997917
2,195,29400000,1997917
2,196,29550000,1997917
2,197,29700000,1997917
2,198,29850000,1997917
2,199,30000000,1997917
