run,generation,evaluations,best_fitness
3,13,1400000,1927128
3,14,1500000,1935331
3,15,1600000,1940462
3,16,1700000,1946223
3,17,1800000,1950079
3,18,1900000,1954196
3,19,2000000,1955532
3,20,2100000,1959163
3,21,2200000,1962057
3,22,2300000,1963946
3,23,2400000,1966059
3,24,2500000,1968492
3,25,2600000,1969571
3,26,2700000,1971998
3,27,2800000,1972797
3,28,2900000,1973872
3,29,3000000,1975376
3,30,3100000,1976265
3,31,3200000,1977127
3,32,3300000,1977973
3,33,3400000,1978989
3,34,3500000,1979902
3,35,3600000,1980267
3,36,3700000,1981970
3,37,3800000,1982156
3,38,3900000,1982842
3,39,4000000,1983700
3,40,4100000,1984413
3,41,4200000,1984501
3,42,4300000,1985384
3,43,4400000,1985939
3,44,4500000,1986393
3,45,4600000,1987056
3,46,4700000,1987820
3,47,4800000,1988243
3,48,4900000,1988819
3,49,5000000,1989352
3,50,5100000,1990148
3,51,5200000,1990390
3,52,5300000,1991164
3,53,5400000,1991348
3,54,5500000,1991497
3,55,5600000,1991825
3,56,5700000,1992053
3,57,5800000,1992218
3,58,5900000,1992958
3,59,6000000,1993139
3,60,6100000,1993391
3,61,6200000,1993693
3,62,6300000,1993977
3,63,6400000,1994159
3,64,6500000,1994351
3,65,6600000,1994450
3,66,6700000,1994647
3,67,6800000,1994749
3,68,6900000,1994794
3,69,7000000,1994915
3,70,7100000,1995104
3,71,7200000,1995202
3,72,7300000,1995266
3,73,7400000,1995476
3,74,7500000,1995482
3,75,7600000,1995512
3,76,7700000,1995559
3,77,7800000,1995653
3,78,7900000,1995726
3,79,8000000,1995814
3,80,8100000,1995938
3,81,8200000,1995956
3,82,8300000,1996013
3,83,8400000,1996066
3,84,8500000,1996166
3,85,8600000,1996181
3,86,8700000,1996211
3,87,8800000,1996278
3,88,8900000,1996324
3,89,9000000,1996356
3,90,9100000,1996407
3,91,9200000,1996506
3,92,9300000,1996547
3,93,9400000,1996603
3,94,9500000,1996655
3,95,9600000,1996660
3,96,9700000,1996687
3,97,9800000,1996743
3,98,9900000,1996760
3,99,10000000,1996776
4,0,100000,999648
4,1,200000,1152065
4,2,300000,1299612
4,3,400000,1451787
4,4,500000,1572193
4,5,600000,1667125
4,6,700000,1739467
4,7,800000,1796639
4,8,900000,1836345
4,9,1000000,1865845
4,10,1100000,1889993
4,11,1200000,1904479
4,12,1300000,1918275
4,13,1400000,1926025
4,14,1500000,1934835
4,15,1600000,1941492
4,16,1700000,1946375
4,17,1800000,1949503
4,18,1900000,1953254
4,19,2000000,1955900
4,20,2100000,1959062
4,21,2200000,1960764
4,22,2300000,1962838
4,23,2400000,1964436
4,24,2500000,1966157
4,25,2600000,1968106
4,26,2700000,1969729
4,27,2800000,1970922
4,28,2900000,1972762
4,29,3000000,1973821
4,30,3100000,1975689
4,31,3200000,1976772
4,32,3300000,1977134
4,33,3400000,1978873
4,34,3500000,1980106
4,35,3600000,1980106
4,36,3700000,1981159
4,37,3800000,1982000
4,38,3900000,1982415
4,39,4000000,1983370
4,40,4100000,1983952
4,41,4200000,1984465
4,42,4300000,1985367
4,43,4400000,1985683
4,44,4500000,1986627
4,45,4600000,1987545
4,46,4700000,1988081
4,47,4800000,1988403
4,48,4900000,1989173
4,49,5000000,1989477
4,50,5100000,1989930
4,51,5200000,1990453
4,52,5300000,1990896
4,53,5400000,1991236
4,54,5500000,1991328
4,55,5600000,1991837
4,56,5700000,1992012
4,57,5800000,1992175
4,58,5900000,1992468
4,59,6000000,1992747
4,60,6100000,1993084
4,61,6200000,1993188
4,62,6300000,1993797
4,63,6400000,1994013
4,64,6500000,1994077
4,65,6600000,1994143
4,66,6700000,1994431
4,67,6800000,1994555
4,68,6900000,1994654
4,69,7000000,1994810
4,70,7100000,1994887
4,71,7200000,1994945
4,72,7300000,1995021
4,73,7400000,1995081
4,74,7500000,1995109
4,75,7600000,1995285
4,76,7700000,1995380
4,77,7800000,1995380
4,78,7900000,1995409
4,79,8000000,1995472
4,80,8100000,1995497
4,81,8200000,1995588
4,82,8300000,1995621
4,83,8400000,1995690
4,84,8500000,1995731
4,85,8600000,1995786
4,86,8700000,1995833
4,87,8800000,1995858
4,88,8900000,1995894
4,89,9000000,1995933
4,90,9100000,1995985
4,91,9200000,1995985
4,92,9300000,1996038
4,93,9400000,1996066
4,94,9500000,1996093
4,95,9600000,1996146
4,96,9700000,1996158
4,97,9800000,1996165
4,98,9900000,1996234
4,99,10000000,1996249
5,0,100000,998790
5,1,200000,1153786
5,2,300000,1298127
5,3,400000,1450081
5,4,500000,1575219
5,5,600000,1660051
5,6,700000,1745375
5,7,800000,1792974
5,8,900000,1841204
5,9,1000000,1871437
5,10,1100000,1886321
5,11,1200000,1904762
5,12,1300000,1918087
5,13,1400000,1928224
5,14,1500000,1936183
5,15,1600000,1942281
5,16,1700000,1946986
5,17,1800000,1951835
5,18,1900000,1955335
5,19,2000000,1957995
5,20,2100000,1959576
5,21,2200000,1961886
5,22,2300000,1963986
5,23,2400000,1965831
5,24,2500000,1967870
5,25,2600000,1969301
5,26,2700000,1971210
5,27,2800000,1973107
5,28,2900000,1974053
5,29,3000000,1974917
5,30,3100000,1975626
5,31,3200000,1976461
5,32,3300000,1977232
5,33,3400000,1977970
5,34,3500000,1978914
5,35,3600000,1979737
5,36,3700000,1980197
5,37,3800000,1981195
5,38,3900000,1982630
5,39,4000000,1983224
5,40,4100000,1983574
5,41,4200000,1984381
5,42,4300000,1985468
5,43,4400000,1985496
5,44,4500000,1985854
5,45,4600000,1986330
5,46,4700000,1987267
5,47,4800000,1987973
5,48,4900000,1987973
5,49,5000000,1988128
5,50,5100000,1988660
5,51,5200000,1988808
5,52,5300000,1989218
5,53,5400000,1989336
5,54,5500000,1989583
5,55,5600000,1989738
5,56,5700000,1990046
5,57,5800000,1990352
5,58,5900000,1990411
5,59,6000000,1990920
5,60,6100000,1990986
5,61,6200000,1991176
5,62,6300000,1991386
5,63,6400000,1991673
5,64,6500000,1991760
5,65,6600000,1992064
5,66,6700000,1992081
5,67,6800000,1992228
5,68,6900000,1992387
5,69,7000000,1992609
5,70,7100000,1992762
5,71,7200000,1992856
5,72,7300000,1993153
5,73,7400000,1993314
5,74,7500000,1993496
5,75,7600000,1993622
5,76,7700000,1993749
5,77,7800000,1993939
5,78,7900000,1994048
5,79,8000000,1994140
5,80,8100000,1994246
5,81,8200000,1994371
5,82,8300000,1994443
5,83,8400000,1994574
5,84,8500000,1994661
5,85,8600000,1994753
5,86,8700000,1994819
5,87,8800000,1994912
5,88,8900000,1995008
5,89,9000000,1995105
5,90,9100000,1995147
5,91,9200000,1995184
5,92,9300000,1995244
5,93,9400000,1995320
5,94,9500000,1995389
5,95,9600000,1995419
5,96,9700000,1995546
5,97,9800000,1995625
5,98,9900000,1995625
5,99,10000000,1995665
