run,generation,evaluations,best_fitness
1,545,54600,998006
1,546,54700,998006
1,547,54800,998006
1,548,54900,998006
1,549,55000,998006
1,550,55100,998006
1,551,55200,998006
1,552,55300,998006
1,553,55400,998006
1,554,55500,998006
1,555,55600,998006
1,556,55700,998006
1,557,55800,998006
1,558,55900,998006
1,559,56000,998006
1,560,56100,998006
1,561,56200,998006
1,562,56300,998006
1,563,56400,998006
1,564,56500,998006
1,565,56600,998006
1,566,56700,998006
1,567,56800,998006
1,568,56900,998006
1,569,57000,998006
1,570,57100,998006
1,571,57200,998006
1,572,57300,998006
1,573,57400,998006
1,574,57500,998006
1,575,57600,998006
1,576,57700,998006
1,577,57800,998006
1,578,57900,998006
1,579,58000,998006
1,580,58100,998006
1,581,58200,998006
1,582,58300,998006
1,583,58400,998006
1,584,58500,998006
1,585,58600,998006
1,586,58700,998006
1,587,58800,998006
1,588,58900,998006
1,589,59000,998006
1,590,59100,998006
1,591,59200,998006
1,592,59300,998006
1,593,59400,998006
1,594,59500,998006
1,595,59600,998006
1,596,59700,998006
1,597,59800,998006
1,598,59900,998006
1,599,60000,998006
1,600,60100,998006
1,601,60200,998006
1,602,60300,998006
1,603,60400,998006
1,604,60500,998006
1,605,60600,998006
1,606,60700,998006
1,607,60800,998006
1,608,60900,998006
1,609,61000,998006
1,610,61100,998006
1,611,61200,998006
1,612,61300,998006
1,613,61400,998006
1,614,61500,998006
1,615,61600,998006
1,616,61700,998006
1,617,61800,998006
1,618,61900,998006
1,619,62000,998006
1,620,62100,998006
1,621,62200,998006
1,622,62300,998006
1,623,62400,998006
1,624,62500,998006
1,625,62600,998006
1,626,62700,998006
1,627,62800,998006
1,628,62900,998006
1,629,63000,998006
1,630,63100,998006
1,631,63200,998006
1,632,63300,998006
1,633,63400,998006
1,634,63500,998006
1,635,63600,998006
1,636,63700,998006
1,637,63800,998006
1,638,63900,998006
1,639,64000,998006
1,640,64100,998006
1,641,64200,998006
1,642,64300,998006
1,643,64400,998006
1,644,64500,998006
1,645,64600,998006
1,646,64700,998006
1,647,64800,998006
1,648,64900,998006
1,649,65000,998006
1,650,65100,998006
1,651,65200,998006
1,652,65300,998006
1,653,65400,998006
1,654,65500,998006
1,655,65600,998006
1,656,65700,998006
1,657,65800,998006
1,658,65900,998006
1,659,66000,998006
1,660,66100,998006
1,661,66200,998006
1,662,66300,998006
1,663,66400,998006
1,664,66500,998006
1,665,66600,998006
1,666,66700,998006
1,667,66800,998006
1,668,66900,998006
1,669,67000,998006
1,670,67100,998006
1,671,67200,998006
1,672,67300,998006
1,673,67400,998006
1,674,67500,998006
1,675,67600,998006
1,676,67700,998006
1,677,67800,998006
1,678,67900,998006
1,679,68000,998006
1,680,68100,998006
1,681,68200,998006
1,682,68300,998006
1,683,68400,998006
1,684,68500,998006
1,685,68600,998006
1,686,68700,998006
1,687,68800,998006
1,688,68900,998006
1,689,69000,998006
1,690,69100,998006
1,691,69200,998006
1,692,69300,998006
1,693,69400,998006
1,694,69500,998006
1,695,69600,998006
1,696,69700,998006
1,697,69800,998006
1,698,69900,998006
1,699,70000,998006
1,700,70100,998006
1,701,70200,998006
1,702,70300,998006
1,703,70400,998006
1,704,70500,998006
1,705,70600,998006
1,706,70700,998006
1,707,70800,998006
1,708,70900,998006
1,709,71000,998006
1,710,71100,998048
1,711,71200,998048
1,712,71300,998048
1,713,71400,998048
1,714,71500,998048
1,715,71600,998048
1,716,71700,998048
1,717,71800,998048
1,718,71900,998048
1,719,72000,998048
1,720,72100,998048
1,721,72200,998048
1,722,72300,998048
1,723,72400,998048
1,724,72500,998048
1,725,72600,998048
1,726,72700,998048
1,727,72800,998048
1,728,72900,998048
1,729,73000,998048
1,730,73100,998048
1,731,73200,998048
1,732,73300,998048
1,733,73400,998048
1,734,73500,998048
1,735,73600,998048
1,736,73700,998048
1,737,73800,998048
1,738,73900,998048
1,739,74000,998048
1,740,74100,998048
1,741,74200,998048
1,742,74300,998048
1,743,74400,998048
1,744,74500,998048
1,745,74600,998048
1,746,74700,998048
1,747,74800,998048
1,748,74900,998048
1,749,75000,998048
1,750,75100,998048
1,751,75200,998048
1,752,75300,998048
1,753,75400,998048
1,754,75500,998048
1,755,75600,998048
1,756,75700,998048
1,757,75800,998048
1,758,75900,998048
1,759,76000,998048
1,760,76100,998048
1,761,76200,998048
1,762,76300,998048
1,763,76400,998048
1,764,76500,998048
1,765,76600,998048
1,766,76700,998048
1,767,76800,998048
1,768,76900,998048
1,769,77000,998048
1,770,77100,998048
1,771,77200,998048
1,772,77300,998048
1,773,77400,998048
1,774,77500,998048
1,775,77600,998048
1,776,77700,998048
1,777,77800,998048
1,778,77900,998048
1,779,78000,998048
1,780,78100,998048
1,781,78200,998048
1,782,78300,998048
1,783,78400,998048
1,784,78500,998048
1,785,78600,998048
1,786,78700,998048
1,787,78800,998048
1,788,78900,998048
1,789,79000,998048
1,790,79100,998048
1,791,79200,998048
1,792,79300,998048
1,793,79400,998048
1,794,79500,998048
1,795,79600,998048
1,796,79700,998048
1,797,79800,998048
1,798,79900,998048
1,799,80000,998048
1,800,80100,998048
1,801,80200,998048
1,802,80300,998048
1,803,80400,998048
1,804,80500,998048
1,805,80600,998048
1,806,80700,998048
1,807,80800,998048
1,808,80900,998048
1,809,81000,998048
1,810,81100,998048
1,811,81200,999001
1,812,81300,999001
1,813,81400,999001
1,814,81500,999001
1,815,81600,999001
1,816,81700,999001
1,817,81800,999001
1,818,81900,999001
1,819,82000,999001
1,820,82100,999001
1,821,82200,999001
1,822,82300,999001
1,823,82400,999001
1,824,82500,999001
1,825,82600,999001
1,826,82700,999001
1,827,82800,999001
1,828,82900,999001
1,829,83000,999001
1,830,83100,999001
1,831,83200,999001
1,832,83300,999001
1,833,83400,999001
1,834,83500,999001
1,835,83600,999001
1,836,83700,999001
1,837,83800,999001
1,838,83900,999001
1,839,84000,999001
1,840,84100,999001
1,841,84200,999001
1,842,84300,999001
1,843,84400,999001
1,844,84500,999001
1,845,84600,999001
1,846,84700,999001
1,847,84800,999001
1,848,84900,999001
1,849,85000,999001
1,850,85100,999001
1,851,85200,999001
1,852,85300,999001
1,853,85400,999001
1,854,85500,999001
1,855,85600,999001
1,856,85700,999001
1,857,85800,999001
1,858,85900,999001
1,859,86000,999001
1,860,86100,999001
1,861,86200,999001
1,862,86300,999001
1,863,86400,999001
1,864,86500,999001
1,865,86600,999001
1,866,86700,999001
1,867,86800,999001
1,868,86900,999001
1,869,87000,999001
1,870,87100,999001
1,871,87200,999001
1,872,87300,999001
1,873,87400,999001
1,874,87500,999001
1,875,87600,999001
1,876,87700,999001
1,877,87800,999001
1,878,87900,999001
1,879,88000,999001
1,880,88100,999001
1,881,88200,999001
1,882,88300,999001
1,883,88400,999001
1,884,88500,999001
1,885,88600,999001
1,886,88700,999001
1,887,88800,999001
1,888,88900,999001
1,889,89000,999001
1,890,89100,999001
1,891,89200,999001
1,892,89300,999001
1,893,89400,999001
1,894,89500,999001
1,895,89600,999001
1,896,89700,999001
1,897,89800,999001
1,898,89900,999001
1,899,90000,999001
1,900,90100,999001
1,901,90200,999001
1,902,90300,999001
1,903,90400,999001
1,904,90500,999001
1,905,90600,999001
1,906,90700,999001
1,907,90800,999001
1,908,90900,999001
1,909,91000,999001
1,910,91100,999001
1,911,91200,999001
1,912,91300,999001
1,913,91400,999001
1,914,91500,999001
1,915,91600,999001
1,916,91700,999001
1,917,91800,999001
1,918,91900,999001
1,919,92000,999001
1,920,92100,999001
1,921,92200,999001
1,922,92300,999001
1,923,92400,999001
1,924,92500,999001
1,925,92600,999001
1,926,92700,999001
1,927,92800,999001
1,928,92900,999001
1,929,93000,999001
1,930,93100,999001
1,931,93200,999001
1,932,93300,999001
1,933,93400,999001
1,934,93500,999001
1,935,93600,999001
1,936,93700,999001
1,937,93800,999001
1,938,93900,999001
1,939,94000,999001
1,940,94100,999001
1,941,94200,999001
1,942,94300,999001
1,943,94400,999001
1,944,94500,999001
1,945,94600,999001
1,946,94700,999001
1,947,94800,999001
1,948,94900,999001
1,949,95000,999001
1,950,95100,999001
1,951,95200,999001
1,952,95300,999001
1,953,95400,999001
1,954,95500,999001
1,955,95600,999001
1,956,95700,999001
1,957,95800,999001
1,958,95900,999001
1,959,96000,999001
1,960,96100,999001
1,961,96200,999001
1,962,96300,999001
1,963,96400,999001
1,964,96500,999001
1,965,96600,999001
1,966,96700,999001
1,967,96800,999001
1,968,96900,999001
1,969,97000,999001
1,970,97100,999001
1,971,97200,999001
1,972,97300,999001
1,973,97400,999001
1,974,97500,999001
1,975,97600,999001
1,976,97700,999001
1,977,97800,999001
1,978,97900,999001
1,979,98000,999001
1,980,98100,999001
1,981,98200,999001
1,982,98300,999001
1,983,98400,999001
1,984,98500,999001
1,985,98600,999001
1,986,98700,999001
1,987,98800,999001
1,988,98900,999001
1,989,99000,999001
1,990,99100,999001
1,991,99200,999001
1,992,99300,999001
1,993,99400,999001
1,994,99500,999001
1,995,99600,999001
1,996,99700,999001
1,997,99800,999001
1,998,99900,999001
1,999,100000,999001
1,1000,100100,999001
1,1001,100200,999001
1,1002,100300,999001
1,1003,100400,999001
1,1004,100500,999001
1,1005,100600,999001
1,1006,100700,999001
1,1007,100800,999001
1,1008,100900,999001
1,1009,101000,999001
1,1010,101100,999001
1,1011,101200,999001
1,1012,101300,999001
1,1013,101400,999001
1,1014,101500,999001
1,1015,101600,999001
1,1016,101700,999001
1,1017,101800,999001
1,1018,101900,999001
1,1019,102000,999001
1,1020,102100,999001
1,1021,102200,999001
1,1022,102300,999001
1,1023,102400,999001
1,1024,102500,999001
1,1025,102600,999001
1,1026,102700,999001
1,1027,102800,999001
1,1028,102900,999001
1,1029,103000,999001
1,1030,103100,999001
1,1031,103200,999001
1,1032,103300,999001
1,1033,103400,999001
1,1034,103500,999001
1,1035,103600,999001
1,1036,103700,999001
1,1037,103800,999001
1,1038,103900,999001
1,1039,104000,999001
1,1040,104100,999001
1,1041,104200,999001
1,1042,104300,999001
1,1043,104400,999001
1,1044,104500,999001
1,1045,104600,999001
1,1046,104700,999001
1,1047,104800,999001
1,1048,104900,999001
1,1049,105000,999001
1,1050,105100,999001
1,1051,105200,999001
1,1052,105300,999001
1,1053,105400,999001
1,1054,105500,999001
1,1055,105600,999001
1,1056,105700,999059
1,1057,105800,999059
1,1058,105900,999059
1,1059,106000,999059
1,1060,106100,999059
1,1061,106200,999059
1,1062,106300,999059
1,1063,106400,999059
1,1064,106500,999059
1,1065,106600,999059
1,1066,106700,999059
1,1067,106800,999059
1,1068,106900,999059
1,1069,107000,999059
1,1070,107100,999059
1,1071,107200,999059
1,1072,107300,999059
1,1073,107400,999059
1,1074,107500,999059
1,1075,107600,999059
1,1076,107700,999059
1,1077,107800,999059
1,1078,107900,999059
1,1079,108000,999059
1,1080,108100,999059
1,1081,108200,999059
1,1082,108300,999059
1,1083,108400,999059
1,1084,108500,999059
1,1085,108600,999059
1,1086,108700,999059
1,1087,108800,999059
1,1088,108900,999059
1,1089,109000,999059
1,1090,109100,999059
1,1091,109200,999059
1,1092,109300,999059
1,1093,109400,999059
1,1094,109500,999059
1,1095,109600,999059
1,1096,109700,999059
1,1097,109800,999059
1,1098,109900,999059
1,1099,110000,999059
1,1100,110100,999059
1,1101,110200,999059
1,1102,110300,999059
1,1103,110400,999059
1,1104,110500,999059
1,1105,110600,999059
1,1106,110700,999059
1,1107,110800,999059
1,1108,110900,999059
1,1109,111000,999059
1,1110,111100,999059
1,1111,111200,999059
1,1112,111300,999059
1,1113,111400,999059
1,1114,111500,999059
1,1115,111600,999059
1,1116,111700,999059
1,1117,111800,999059
1,1118,111900,999059
1,1119,112000,999059
1,1120,112100,999059
1,1121,112200,999059
1,1122,112300,999059
1,1123,112400,999059
1,1124,112500,999059
1,1125,112600,999059
1,1126,112700,999059
1,1127,112800,999059
1,1128,112900,999059
1,1129,113000,999059
1,1130,113100,999059
1,1131,113200,999059
1,1132,113300,999059
1,1133,113400,999059
1,1134,113500,999059
1,1135,113600,999059
1,1136,113700,999059
1,1137,113800,999059
1,1138,113900,999059
1,1139,114000,999059
1,1140,114100,999059
1,1141,114200,999059
1,1142,114300,999059
1,1143,114400,999059
1,1144,114500,999059
1,1145,114600,999059
1,1146,114700,999059
1,1147,114800,999059
1,1148,114900,999059
1,1149,115000,999059
1,1150,115100,999059
1,1151,115200,999059
1,1152,115300,999059
1,1153,115400,999059
1,1154,115500,999059
1,1155,115600,999059
1,1156,115700,999059
1,1157,115800,999059
1,1158,115900,999059
1,1159,116000,999059
1,1160,116100,999059
1,1161,116200,999059
1,1162,116300,999059
1,1163,116400,999059
1,1164,116500,999059
1,1165,116600,999059
1,1166,116700,999059
1,1167,116800,999059
1,1168,116900,999059
1,1169,117000,999059
1,1170,117100,999059
1,1171,117200,999059
1,1172,117300,999059
1,1173,117400,999059
1,1174,117500,999059
1,1175,117600,999059
1,1176,117700,999059
1,1177,117800,999059
1,1178,117900,999059
1,1179,118000,999059
1,1180,118100,999059
1,1181,118200,999059
1,1182,118300,999059
1,1183,118400,999059
1,1184,118500,999059
1,1185,118600,999059
1,1186,118700,999059
1,1187,118800,999059
1,1188,118900,999059
1,1189,119000,999059
1,1190,119100,999059
1,1191,119200,999059
1,1192,119300,999059
1,1193,119400,999059
1,1194,119500,999059
1,1195,119600,999059
1,1196,119700,999059
1,1197,119800,999059
1,1198,119900,999059
1,1199,120000,999059
1,1200,120100,999059
1,1201,120200,999059
1,1202,120300,999059
1,1203,120400,999059
1,1204,120500,999059
1,1205,120600,999059
1,1206,120700,999059
1,1207,120800,999059
1,1208,120900,999059
1,1209,121000,999059
1,1210,121100,999059
1,1211,121200,999059
1,1212,121300,999059
1,1213,121400,999059
1,1214,121500,999059
1,1215,121600,999059
1,1216,121700,999059
1,1217,121800,999059
1,1218,121900,999059
1,1219,122000,999059
1,1220,122100,999059
1,1221,122200,999059
1,1222,122300,999059
1,1223,122400,999059
1,1224,122500,999059
1,1225,122600,999059
1,1226,122700,999059
1,1227,122800,999059
1,1228,122900,999059
1,1229,123000,999059
1,1230,123100,999059
1,1231,123200,999059
1,1232,123300,999059
1,1233,123400,999059
1,1234,123500,999059
1,1235,123600,999059
1,1236,123700,999059
1,1237,123800,999059
1,1238,123900,999059
1,1239,124000,999059
1,1240,124100,999059
1,1241,124200,999059
1,1242,124300,999059
1,1243,124400,999059
1,1244,124500,999059
1,1245,124600,999059
1,1246,124700,999059
1,1247,124800,999059
1,1248,124900,999059
1,1249,125000,999059
1,1250,125100,999059
1,1251,125200,999059
1,1252,125300,999059
1,1253,125400,999059
1,1254,125500,999059
1,1255,125600,999059
1,1256,125700,999059
1,1257,125800,999059
1,1258,125900,999059
1,1259,126000,999059
1,1260,126100,999059
1,1261,126200,999059
1,1262,126300,999059
1,1263,126400,999059
1,1264,126500,999059
1,1265,126600,999059
1,1266,126700,999059
1,1267,126800,999059
1,1268,126900,999059
1,1269,127000,999059
1,1270,127100,999059
1,1271,127200,999059
1,1272,127300,999059
1,1273,127400,999059
1,1274,127500,999059
1,1275,127600,999059
1,1276,127700,999059
1,1277,127800,999059
1,1278,127900,999059
1,1279,128000,999059
1,1280,128100,999059
1,1281,128200,999059
1,1282,128300,999059
1,1283,128400,999059
1,1284,128500,999059
1,1285,128600,999059
1,1286,128700,999059
1,1287,128800,999059
1,1288,128900,999059
1,1289,129000,999059
1,1290,129100,999059
1,1291,129200,999059
1,1292,129300,999059
1,1293,129400,999059
1,1294,129500,999059
1,1295,129600,999059
1,1296,129700,999059
1,1297,129800,999059
1,1298,129900,999059
1,1299,130000,999059
1,1300,130100,999059
1,1301,130200,999059
1,1302,130300,999059
1,1303,130400,999059
1,1304,130500,999059
1,1305,130600,999059
1,1306,130700,999059
1,1307,130800,999059
1,1308,130900,999059
1,1309,131000,999059
1,1310,131100,999059
1,1311,131200,999059
1,1312,131300,999059
1,1313,131400,999059
1,1314,131500,999059
1,1315,131600,999059
1,1316,131700,999059
1,1317,131800,999059
1,1318,131900,999059
1,1319,132000,999059
1,1320,132100,999059
1,1321,132200,999059
1,1322,132300,999059
1,1323,132400,999059
1,1324,132500,999059
1,1325,132600,999059
1,1326,132700,999059
1,1327,132800,999059
1,1328,132900,999059
1,1329,133000,999059
1,1330,133100,999059
1,1331,133200,999059
1,1332,133300,999059
1,1333,133400,999059
1,1334,133500,999059
1,1335,133600,999059
1,1336,133700,999059
1,1337,133800,999059
1,1338,133900,999059
1,1339,134000,999059
1,1340,134100,999059
1,1341,134200,999059
1,1342,134300,999059
1,1343,134400,999059
1,1344,134500,999059
1,1345,134600,999059
1,1346,134700,999059
1,1347,134800,999059
1,1348,134900,999059
1,1349,135000,999059
1,1350,135100,999059
1,1351,135200,999059
1,1352,135300,999059
1,1353,135400,999059
1,1354,135500,999059
1,1355,135600,999059
1,1356,135700,999059
1,1357,135800,999059
1,1358,135900,999059
1,1359,136000,999059
1,1360,136100,999059
