run,generation,evaluations,best_fitness
1,89,720000,19647832
1,90,728000,19649702
1,91,736000,19651171
1,92,744000,19653399
1,93,752000,19655293
1,94,760000,19655818
1,95,768000,19657616
1,96,776000,19659129
1,97,784000,19661873
1,98,792000,19663964
1,99,800000,19668572
2,0,8000,17854729
2,1,16000,18103739
2,2,24000,18306435
2,3,32000,18480885
2,4,40000,18639068
2,5,48000,18775332
2,6,56000,18885767
2,7,64000,18978707
2,8,72000,19062934
2,9,80000,19132694
2,10,88000,19189445
2,11,96000,19240429
2,12,104000,19280774
2,13,112000,19316317
2,14,120000,19346475
2,15,128000,19373145
2,16,136000,19396620
2,17,144000,19415299
2,18,152000,19431996
2,19,160000,19445240
2,20,168000,19457873
2,21,176000,19467423
2,22,184000,19475924
2,23,192000,19481880
2,24,200000,19487710
2,25,208000,19493742
2,26,216000,19499035
2,27,224000,19504959
2,28,232000,19507971
2,29,240000,19512870
2,30,248000,19516115
2,31,256000,19519858
2,32,264000,19524231
2,33,272000,19527459
2,34,280000,19532268
2,35,288000,19534291
2,36,296000,19536704
2,37,304000,19538731
2,38,312000,19541625
2,39,320000,19543910
2,40,328000,19546095
2,41,336000,19549411
2,42,344000,19551479
2,43,352000,19553437
2,44,360000,19556015
2,45,368000,19559513
2,46,376000,19561880
2,47,384000,19563423
2,48,392000,19566356
2,49,400000,19570081
2,50,408000,19574192
2,51,416000,19577106
2,52,424000,19580739
2,53,432000,19583844
2,54,440000,19584606
2,55,448000,19586835
2,56,456000,19589045
2,57,464000,19591322
2,58,472000,19593203
2,59,480000,19597620
2,60,488000,19598653
2,61,496000,19602459
2,62,504000,19605564
2,63,512000,19608025
2,64,520000,19611918
2,65,528000,19614263
2,66,536000,19616822
2,67,544000,19618980
2,68,552000,19620239
2,69,560000,19624457
2,70,568000,19625288
2,71,576000,19627858
2,72,584000,19631047
2,73,592000,19632643
2,74,600000,19634860
2,75,608000,19636921
2,76,616000,19640056
2,77,624000,19640276
2,78,632000,19643066
2,79,640000,19647099
2,80,648000,19650462
2,81,656000,19652473
2,82,664000,19653635
2,83,672000,19654541
2,84,680000,19654644
2,85,688000,19655782
2,86,696000,19658613
2,87,704000,19659402
2,88,712000,19661878
2,89,720000,19664040
2,90,728000,19667012
2,91,736000,19667480
2,92,744000,19668940
2,93,752000,19670257
2,94,760000,19672096
2,95,768000,19672712
2,96,776000,19674143
2,97,784000,19676177
2,98,792000,19677904
2,99,800000,19679643
3,0,8000,17852982
3,1,16000,18110329
3,2,24000,18314355
3,3,32000,18483224
3,4,40000,18635286
3,5,48000,18770493
3,6,56000,18883392
3,7,64000,18981865
3,8,72000,19073444
3,9,80000,19140696
3,10,88000,19200392
3,11,96000,19245677
3,12,104000,19287433
3,13,112000,19328275
3,14,120000,19353655
3,15,128000,19379473
3,16,136000,19401723
3,17,144000,19416954
3,18,152000,19430710
3,19,160000,19444274
3,20,168000,19453266
3,21,176000,19463930
3,22,184000,19472542
3,23,192000,19485421
3,24,200000,19490905
3,25,208000,19496916
3,26,216000,19503300
3,27,224000,19511276
3,28,232000,19516031
3,29,240000,19522906
3,30,248000,19528714
3,31,256000,19532429
3,32,264000,19536360
3,33,272000,19540005
3,34,280000,19541834
3,35,288000,19544348
3,36,296000,19547952
3,37,304000,19550939
3,38,312000,19553354
3,39,320000,19559150
3,40,328000,19560762
3,41,336000,19563739
3,42,344000,19566418
3,43,352000,19569963
3,44,360000,19572371
3,45,368000,19574210
3,46,376000,19576635
3,47,384000,19578282
3,48,392000,19580223
3,49,400000,19582511
3,50,408000,19584887
3,51,416000,19586941
3,52,424000,19589881
3,53,432000,19592106
3,54,440000,19594005
3,55,448000,19596639
3,56,456000,19597548
3,57,464000,19599876
3,58,472000,19601640
3,59,480000,19604501
3,60,488000,19607555
3,61,496000,19609600
3,62,504000,19613690
3,63,512000,19615686
3,64,520000,19618479
3,65,528000,19619393
3,66,536000,19620814
3,67,544000,19621879
3,68,552000,19623188
3,69,560000,19624521
3,70,568000,19625340
3,71,576000,19626348
3,72,584000,19627949
3,73,592000,19629878
3,74,600000,19631071
3,75,608000,19633052
3,76,616000,19634573
3,77,624000,19636702
3,78,632000,19638019
3,79,640000,19640658
3,80,648000,19642370
3,81,656000,19643755
3,82,664000,19644367
3,83,672000,19645051
3,84,680000,19646113
3,85,688000,19647656
3,86,696000,19648074
3,87,704000,19649848
3,88,712000,19651301
