GA Hiperparametri (C++):
  Velicina populacije: 1000
  Broj generacija: 100
  Velicina turnira: 5
  Verovatnoca ukrstanja: 0.8
  Verovatnoca mutacije: 1
  Elitizam: 30
  Broj pokretanja: 15

  Pokretanje 1: 88686 dinara  (0.11s)
  Pokretanje 2: 88324 dinara  (0.08s)
  Pokretanje 3: 88546 dinara  (0.15s)
  Pokretanje 4: 88760 dinara  (0.08s)
  Pokretanje 5: 88665 dinara  (0.08s)
  Pokretanje 6: 88798 dinara  (0.08s)
  Pokretanje 7: 88592 dinara  (0.08s)
  Pokretanje 8: 88409 dinara  (0.08s)
  Pokretanje 9: 88323 dinara  (0.08s)
  Pokretanje 10: 88602 dinara  (0.08s)
  Pokretanje 11: 88627 dinara  (0.08s)
  Pokretanje 12: 88529 dinara  (0.08s)
  Pokretanje 13: 88560 dinara  (0.08s)
  Pokretanje 14: 88566 dinara  (0.08s)
  Pokretanje 15: 88549 dinara  (0.08s)

  PROSEK:   88569.1
  MEDIJANA: 88566.0
  NAJBOLJI: 88798
    Gen   14: 85529
    Gen   15: 85951
    Gen   16: 85951
    Gen   17: 86159
    Gen   18: 86281
    Gen   19: 86408
    Gen   20: 86571
    Gen   21: 86643
    Gen   22: 86700
    Gen   23: 86778
    Gen   24: 86964
    Gen   25: 86964
    Gen   26: 87004
    Gen   27: 87253
    Gen   28: 87288
    Gen   29: 87383
    Gen   30: 87446
    Gen   31: 87469
    Gen   32: 87481
    Gen   33: 87516
    Gen   34: 87544
    Gen   35: 87615
    Gen   36: 87667
    Gen   37: 87707
    Gen   38: 87758
    Gen   39: 87806
    Gen   40: 87824
    Gen   41: 87870
    Gen   42: 87899
    Gen   43: 87964
    Gen   44: 87974
    Gen   45: 87981
    Gen   46: 88023
    Gen   47: 88061
    Gen   48: 88098
    Gen   49: 88154
    Gen   50: 88154
    Gen   51: 88188
    Gen   52: 88224
    Gen   53: 88224
    Gen   54: 88227
    Gen   55: 88244
    Gen   56: 88257
    Gen   57: 88275
    Gen   58: 88299
    Gen   59: 88309
    Gen   60: 88354
    Gen   61: 88361
    Gen   62: 88383
    Gen   63: 88396
    Gen   64: 88411
    Gen   65: 88411
    Gen   66: 88414
    Gen   67: 88422
    Gen   68: 88433
    Gen   69: 88446
    Gen   70: 88454
    Gen   71: 88460
    Gen   72: 88474
    Gen   73: 88482
    Gen   74: 88483
    Gen   75: 88493
    Gen   76: 88500
    Gen   77: 88506
    Gen   78: 88514
    Gen   79: 88518
    Gen   80: 88527
    Gen   81: 88532
    Gen   82: 88541
    Gen   83: 88553
    Gen   84: 88555
    Gen   85: 88559
    Gen   86: 88577
    Gen   87: 88584
    Gen   88: 88588
    Gen   89: 88588
    Gen   90: 88590
    Gen   91: 88600
    Gen   92: 88600
    Gen   93: 88600
    Gen   94: 88600
    Gen   95: 88609
    Gen   96: 88627
    Gen   97: 88627
    Gen   98: 88627
    Gen   99: 88627

  Pokretanje 12:
    Gen    0: 73139
    Gen    1: 77755
    Gen    2: 78500
    Gen    3: 80022
    Gen    4: 80611
    Gen    5: 81410
    Gen    6: 81870
    Gen    7: 82899
    Gen    8: 83507
    Gen    9: 84099
    Gen   10: 84275
    Gen   11: 85092
    Gen   12: 85189
    Gen   13: 85331
    Gen   14: 85630
    Gen   15: 85630
    Gen   16: 85850
    Gen   17: 85926
    Gen   18: 86101
    Gen   19: 86280
    Gen   20: 86388
    Gen   21: 86502
    Gen   22: 86600
    Gen   23: 86714
    Gen   24: 86791
    Gen   25: 86993
    Gen   26: 87120
    Gen   27: 87120
    Gen   28: 87175
    Gen   29: 87328
    Gen   30: 87335
    Gen   31: 87418
    Gen   32: 87418
    Gen   33: 87418
    Gen   34: 87478
    Gen   35: 87566
    Gen   36: 87624
    Gen   37: 87624
    Gen   38: 87663
    Gen   39: 87744
    Gen   40: 87745
    Gen   41: 87752
    Gen   42: 87824
    Gen   43: 87838
    Gen   44: 87845
    Gen   45: 87859
    Gen   46: 87908
    Gen   47: 87910
    Gen   48: 87930
    Gen   49: 87950
    Gen   50: 88009
    Gen   51: 88020
    Gen   52: 88031
    Gen   53: 88079
    Gen   54: 88099
    Gen   55: 88109
    Gen   56: 88122
    Gen   57: 88138
    Gen   58: 88146
    Gen   59: 88167
    Gen   60: 88182
    Gen   61: 88213
    Gen   62: 88213
    Gen   63: 88243
    Gen   64: 88243
    Gen   65: 88246
    Gen   66: 88258
    Gen   67: 88259
    Gen   68: 88274
    Gen   69: 88285
    Gen   70: 88302
    Gen   71: 88330
    Gen   72: 88335
    Gen   73: 88349
    Gen   74: 88356
    Gen   75: 88358
    Gen   76: 88373
    Gen   77: 88381
    Gen   78: 88390
    Gen   79: 88400
    Gen   80: 88403
    Gen   81: 88419
    Gen   82: 88419
    Gen   83: 88419
    Gen   84: 88426
    Gen   85: 88429
    Gen   86: 88445
    Gen   87: 88450
    Gen   88: 88464
    Gen   89: 88477
    Gen   90: 88486
    Gen   91: 88489
    Gen   92: 88491
    Gen   93: 88498
    Gen   94: 88504
    Gen   95: 88509
    Gen   96: 88522
    Gen   97: 88522
    Gen   98: 88529
    Gen   99: 88529

  Pokretanje 13:
    Gen    0: 72923
    Gen    1: 77486
    Gen    2: 78335
    Gen    3: 79800
    Gen    4: 81771
    Gen    5: 82563
    Gen    6: 82953
    Gen    7: 84185
    Gen    8: 84185
    Gen    9: 84516
    Gen   10: 84556
    Gen   11: 84754
    Gen   12: 85078
    Gen   13: 85270
    Gen   14: 85394
    Gen   15: 85650
    Gen   16: 85736
    Gen   17: 86133
    Gen   18: 86207
    Gen   19: 86235
    Gen   20: 86487
    Gen   21: 86616
    Gen   22: 86960
    Gen   23: 87045
    Gen   24: 87088
    Gen   25: 87163
    Gen   26: 87170
    Gen   27: 87330
    Gen   28: 87337
    Gen   29: 87347
    Gen   30: 87465
    Gen   31: 87465
    Gen   32: 87568
    Gen   33: 87580
    Gen   34: 87647
    Gen   35: 87725
    Gen   36: 87725
    Gen   37: 87793
    Gen   38: 87793
    Gen   39: 87852
    Gen   40: 87900
    Gen   41: 87920
    Gen   42: 87974
    Gen   43: 87981
    Gen   44: 88030
    Gen   45: 88041
    Gen   46: 88065
    Gen   47: 88087
    Gen   48: 88120
    Gen   49: 88152
    Gen   50: 88173
    Gen   51: 88186
    Gen   52: 88206
    Gen   53: 88242
    Gen   54: 88264
    Gen   55: 88264
    Gen   56: 88268
    Gen   57: 88282
    Gen   58: 88289
    Gen   59: 88300
    Gen   60: 88308
    Gen   61: 88324
    Gen   62: 88332
    Gen   63: 88351
    Gen   64: 88383
    Gen   65: 88383
    Gen   66: 88383
    Gen   67: 88387
    Gen   68: 88401
    Gen   69: 88416
    Gen   70: 88416
    Gen   71: 88425
    Gen   72: 88425
    Gen   73: 88439
    Gen   74: 88444
    Gen   75: 88444
    Gen   76: 88447
    Gen   77: 88456
    Gen   78: 88464
    Gen   79: 88465
    Gen   80: 88471
    Gen   81: 88479
    Gen   82: 88489
    Gen   83: 88490
    Gen   84: 88496
    Gen   85: 88505
    Gen   86: 88509
    Gen   87: 88523
    Gen   88: 88526
    Gen   89: 88534
    Gen   90: 88537
    Gen   91: 88545
    Gen   92: 88545
    Gen   93: 88545
    Gen   94: 88545
    Gen   95: 88548
    Gen   96: 88551
    Gen   97: 88553
    Gen   98: 88557
    Gen   99: 88560

  Pokretanje 14:
    Gen    0: 72568
    Gen    1: 76845
    Gen    2: 78351
    Gen    3: 80184
    Gen    4: 81682
    Gen    5: 82365
    Gen    6: 83389
    Gen    7: 83534
    Gen    8: 83941
    Gen    9: 84504
    Gen   10: 84526
    Gen   11: 84703
    Gen   12: 84925
    Gen   13: 85344
    Gen   14: 85344
    Gen   15: 85590
    Gen   16: 85718
    Gen   17: 85868
    Gen   18: 86065
    Gen   19: 86293
    Gen   20: 86309
    Gen   21: 86437
    Gen   22: 86531
    Gen   23: 86679
    Gen   24: 86781
    Gen   25: 87006
    Gen   26: 87006
    Gen   27: 87047
    Gen   28: 87158
    Gen   29: 87206
    Gen   30: 87251
    Gen   31: 87319
    Gen   32: 87343
    Gen   33: 87376
    Gen   34: 87485
    Gen   35: 87521
    Gen   36: 87568
    Gen   37: 87702
    Gen   38: 87752
    Gen   39: 87763
    Gen   40: 87782
    Gen   41: 87827
    Gen   42: 87849
    Gen   43: 87932
    Gen   44: 87947
    Gen   45: 87969
    Gen   46: 87985
    Gen   47: 88043
    Gen   48: 88043
    Gen   49: 88074
    Gen   50: 88092
    Gen   51: 88113
    Gen   52: 88147
    Gen   53: 88185
    Gen   54: 88185
    Gen   55: 88185
    Gen   56: 88189
    Gen   57: 88201
    Gen   58: 88228
    Gen   59: 88232
    Gen   60: 88249
    Gen   61: 88250
    Gen   62: 88270
    Gen   63: 88281
    Gen   64: 88281
    Gen   65: 88311
    Gen   66: 88311
    Gen   67: 88338
    Gen   68: 88344
    Gen   69: 88348
    Gen   70: 88366
    Gen   71: 88366
    Gen   72: 88371
    Gen   73: 88378
    Gen   74: 88393
    Gen   75: 88393
    Gen   76: 88403
    Gen   77: 88411
    Gen   78: 88413
    Gen   79: 88413
    Gen   80: 88426
    Gen   81: 88435
    Gen   82: 88441
    Gen   83: 88446
    Gen   84: 88468
    Gen   85: 88480
    Gen   86: 88492
    Gen   87: 88504
    Gen   88: 88506
    Gen   89: 88510
    Gen   90: 88510
    Gen   91: 88526
    Gen   92: 88526
    Gen   93: 88539
    Gen   94: 88539
    Gen   95: 88543
    Gen   96: 88551
    Gen   97: 88558
    Gen   98: 88558
    Gen   99: 88566

  Pokretanje 15:
    Gen    0: 73718
    Gen    1: 76758
    Gen    2: 78073
    Gen    3: 78827
    Gen    4: 81137
    Gen    5: 81900
    Gen    6: 82487
    Gen    7: 82781
    Gen    8: 83899
    Gen    9: 84203
    Gen   10: 84520
    Gen   11: 84854
    Gen   12: 85340
    Gen   13: 85636
    Gen   14: 85636
    Gen   15: 86031
    Gen   16: 86079
    Gen   17: 86253
    Gen   18: 86418
    Gen   19: 86521
    Gen   20: 86651
    Gen   21: 86670
    Gen   22: 86882
    Gen   23: 86929
    Gen   24: 86934
    Gen   25: 87049
    Gen   26: 87122
    Gen   27: 87150
    Gen   28: 87269
    Gen   29: 87341
    Gen   30: 87400
    Gen   31: 87453
    Gen   32: 87485
    Gen   33: 87517
    Gen   34: 87563
    Gen   35: 87600
    Gen   36: 87610
    Gen   37: 87683
    Gen   38: 87727
    Gen   39: 87776
    Gen   40: 87813
    Gen   41: 87831
    Gen   42: 87866
    Gen   43: 87881
    Gen   44: 87895
    Gen   45: 87931
    Gen   46: 87949
    Gen   47: 87977
    Gen   48: 87984
    Gen   49: 88033
    Gen   50: 88047
    Gen   51: 88057
    Gen   52: 88083
    Gen   53: 88108
    Gen   54: 88129
    Gen   55: 88135
    Gen   56: 88204
    Gen   57: 88204
    Gen   58: 88230
    Gen   59: 88242
    Gen   60: 88244
    Gen   61: 88262
    Gen   62: 88267
    Gen   63: 88305
    Gen   64: 88305
    Gen   65: 88309
    Gen   66: 88327
    Gen   67: 88330
    Gen   68: 88335
    Gen   69: 88356
    Gen   70: 88364
    Gen   71: 88392
    Gen   72: 88392
    Gen   73: 88399
    Gen   74: 88402
    Gen   75: 88402
    Gen   76: 88423
    Gen   77: 88427
    Gen   78: 88444
    Gen   79: 88447
    Gen   80: 88459
    Gen   81: 88460
    Gen   82: 88466
    Gen   83: 88470
    Gen   84: 88481
    Gen   85: 88490
    Gen   86: 88492
    Gen   87: 88500
    Gen   88: 88506
    Gen   89: 88507
    Gen   90: 88516
    Gen   91: 88521
    Gen   92: 88522
    Gen   93: 88523
    Gen   94: 88531
    Gen   95: 88532
    Gen   96: 88534
    Gen   97: 88543
    Gen   98: 88546
    Gen   99: 88549
